port_id,time,avg_dwell,vessel_count,weather_score,anomaly_score,graph_risk,A_norm,G_norm,E_norm,baseline_risk,total_system_risk,risk_delta,final_status
PORT_B,2024-01-01 04:00:00,0.02356781231572747,26387,0.0,-0.6455764459660509,1.4241868254861156,0.3117816296769542,0.9999990685746537,0.0,0.1558908148384771,0.4558905354108732,0.2999997205723961,ELEVATED
PORT_C,2024-01-03 07:00:00,0.044247250380971326,16770,0.0,0.6213261594124551,0.901647026083794,0.5853525837566756,0.513292254938185,0.0,0.2926762918783378,0.4466639683597933,0.15398767648145545,STABLE
PORT_B,2024-01-02 05:00:00,0.026826658814291384,24058,0.0,-0.44592686619829625,1.4241868254861156,0.3548933304397465,0.9999990685746537,0.0,0.17744666521987326,0.4774463857922694,0.2999997205723961,ELEVATED
PORT_C,2024-01-01 14:00:00,0.042010944577282716,17150,0.0,0.48432138973847,0.901647026083794,0.5557682057673458,0.513292254938185,0.0,0.2778841028836729,0.4318717793651283,0.15398767648145545,STABLE
PORT_B,2024-01-02 20:00:00,0.029133166604915446,26993,0.0,-0.3046212504437423,1.4241868254861156,0.3854064195712086,0.9999990685746537,0.0,0.1927032097856043,0.4927029303580004,0.2999997205723961,CRITICAL
PORT_C,2024-01-05 05:00:00,0.04526637675024213,17323,0.0,0.6837617946732187,0.901647026083794,0.598834737976224,0.513292254938185,0.0,0.299417368988112,0.4534050454695675,0.1539876764814555,STABLE
PORT_C,2024-01-01 01:00:00,0.03986494263838017,17480,0.0,0.35284898517093793,0.901647026083794,0.5273784692556356,0.513292254938185,0.0,0.2636892346278178,0.4176769111092733,0.1539876764814555,STABLE
PORT_B,2024-01-05 10:00:00,0.046733467877564834,24776,0.0,0.773641488969975,1.4241868254861156,0.6182430757732807,0.9999990685746537,0.0,0.3091215378866404,0.6091212584590364,0.29999972057239604,CRITICAL
PORT_C,2024-01-05 13:00:00,0.06359099238542569,18742,0.0,1.8063988420402017,0.901647026083794,0.8412534423261689,0.513292254938185,0.0,0.42062672116308447,0.5746143976445399,0.15398767648145545,CRITICAL
PORT_B,2024-01-05 02:00:00,0.028402921507483234,24158,0.0,-0.34935889822618654,1.4241868254861156,0.3757459129662283,0.9999990685746537,0.0,0.18787295648311414,0.48787267705551024,0.2999997205723961,CRITICAL
